,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
4426,XM_006567583.3,0.197896263,0.410721806,0.172225798,0.133760509,9.36000846,0.043162853,0.003406692,0.034364444,0.068160803,0.068160803
4427,XM_016917824.2,0.198083611,0.410977629,0.295786403,0.229820794,6.865909929,0.220516256,0.020980824,0.190289567,0.086251553,0.190289567
4428,XM_395745.7,0.198464798,0.411675512,-0.262564492,0.204181344,6.693679497,0.174026775,0.027413977,0.139346107,0.08990182,0.139346107
4429,XM_003249263.4,0.19857315,0.411807267,0.392181516,0.305050696,5.369267073,0.38842382,0.05892181,0.313301899,0.127994538,0.313301899
4430,XM_006566003.3,0.198672278,0.411840777,-0.261157102,0.203180787,5.65937695,0.13199956,0.046918781,0.075022739,0.118210947,0.118210947
4431,XR_408265.3,0.198678986,0.411840777,0.361163533,0.280990203,4.320200376,0.258645204,0.127420906,0.112430641,0.18840107,0.18840107
4432,XM_391917.7,0.19877813,0.411953321,-0.241055323,0.187585778,6.078869064,0.081769306,0.035387436,0.035620344,0.105366261,0.105366261
4433,XM_006558656.2,0.19887601,0.412063197,0.323897347,0.252107192,4.69899022,0.19576761,0.094780244,0.084996627,0.159451901,0.159451901
4434,NM_001305884.1,0.198927473,0.412076869,-0.235198336,0.183088832,6.576799563,0.139898545,0.025288045,0.108798037,0.092447835,0.108798037
4435,XM_026439981.1,0.199087036,0.412314413,-0.171981884,0.133925904,9.169902179,0.022809651,0.003923054,0.012065067,0.067821537,0.067821537
4436,XM_006560933.3,0.199165669,0.41238428,0.22411551,0.174554003,8.976351228,0.127145376,0.004979029,0.116897371,0.067667427,0.116897371
4437,XR_411707.3,0.199458374,0.412897266,-0.429304962,0.334585171,3.969824884,0.300132035,0.223058944,0.045853164,0.224730003,0.224730003
4438,XM_016916790.2,0.199525828,0.412943832,-0.188768511,0.14714161,9.415240387,0.090331386,0.003602766,0.082999848,0.068283903,0.082999848
4439,XM_001121053.5,0.19965809,0.413124478,-0.880985777,0.686914402,3.570543776,1.968548127,0.33722456,1.550181023,0.279756597,1.550181023
4440,XM_392556.6,0.199798631,0.413229097,-0.172217166,0.134321615,10.13038363,0.03445394,0.001920383,0.026520624,0.070248803,0.070248803
4441,XM_001120955.5,0.199794088,0.413229097,0.252412324,0.19686823,5.832806757,0.140034325,0.04227505,0.089558304,0.11275335,0.11275335
4442,XM_026443072.1,0.199921647,0.413390438,-0.498195662,0.388676428,5.558099401,0.630178677,0.071190265,0.533087198,0.121499313,0.533087198
4443,XM_395711.7,0.200033138,0.41352788,0.197936888,0.154462352,8.298598154,0.099519912,0.007515519,0.087918955,0.068875654,0.087918955
4444,XM_016911303.2,0.20033716,0.41406319,0.264667474,0.206675945,7.314545926,0.178148832,0.014021149,0.156838636,0.077925637,0.156838636
