gene_id,gene_name,symbol,GO_ID,chromosome,Evidence_Code
552206,,LOC552206,GO:0034063,LG1,IEA
552209,,LOC552209,GO:0005509,LG13,IEA
552209,,LOC552209,GO:0005509,LG13,IEA
552209,,LOC552209,GO:0016460,LG13,IEA
552209,,LOC552209,GO:0030234,LG13,IEA
552210,,LOC552210,GO:0004334,LG13,IEA
552210,,LOC552210,GO:0004334,LG13,IEA
552210,,LOC552210,GO:0006559,LG13,IEA
552210,,LOC552210,GO:0006572,LG13,IEA
552210,,LOC552210,GO:1902000,LG13,IEA
552213,,LOC552213,GO:0003677,LG4,IEA
552213,,LOC552213,GO:0003713,LG4,IEA
552213,,LOC552213,GO:0060261,LG4,IEA
552214,,LOC552214,GO:0005730,LG8,IEA
552214,,LOC552214,GO:0042273,LG8,IEA
552215,,LOC552215,GO:0008080,LG8,IEA
552216,,LOC552216,GO:0004016,LG9,IEA
552216,,LOC552216,GO:0004016,LG9,IEA
552216,,LOC552216,GO:0005886,LG9,IEA
552216,,LOC552216,GO:0006171,LG9,IEA
552216,,LOC552216,GO:0006171,LG9,IEA
552216,,LOC552216,GO:0007189,LG9,IEA
552216,,LOC552216,GO:0007193,LG9,IEA
552216,,LOC552216,GO:0035556,LG9,IEA
552217,,LOC552217,GO:0008010,LG9,IEA
552217,,LOC552217,GO:0062129,LG9,IEA
552221,,LOC552221,GO:0005737,LG1,IEA
552221,,LOC552221,GO:0005886,LG1,IEA
552221,,LOC552221,GO:0005905,LG1,IEA
552221,,LOC552221,GO:0030136,LG1,IEA
552221,,LOC552221,GO:0048268,LG1,IEA
552221,,LOC552221,GO:0072583,LG1,IEA
552223,,LOC552223,GO:0005783,LG8,IEA
552223,,LOC552223,GO:0006457,LG8,IEA
552223,,LOC552223,GO:0051082,LG8,IEA
552223,,LOC552223,GO:0051082,LG8,IEA
552223,,LOC552223,GO:0051604,LG8,IEA
552223,,LOC552223,GO:0051787,LG8,IEA
552224,,LOC552224,GO:0007018,LG6,IEA
552224,,LOC552224,GO:0007018,LG6,IEA
552224,,LOC552224,GO:0008569,LG6,IEA
552224,,LOC552224,GO:0008569,LG6,IEA
552224,,LOC552224,GO:0030286,LG6,IEA
552224,,LOC552224,GO:0030286,LG6,IEA
552224,,LOC552224,GO:0045505,LG6,IEA
552224,,LOC552224,GO:0051959,LG6,IEA
552225,,LOC552225,GO:0000184,LG10,IEA
552225,,LOC552225,GO:0003729,LG10,IEA
552225,,LOC552225,GO:0005730,LG10,IEA
552225,,LOC552225,GO:0005737,LG10,IEA
552225,,LOC552225,GO:0045727,LG10,IEA
552227,,LOC552227,GO:0005783,LG5,IEA
552227,,LOC552227,GO:0005783,LG5,IEA
552227,,LOC552227,GO:0012505,LG5,IEA
552227,,LOC552227,GO:0016020,LG5,IEA
552227,,LOC552227,GO:0016020,LG5,IEA
552228,,LOC552228,GO:0009897,LG9,IEA
552228,,LOC552228,GO:0016020,LG9,IEA
552228,,LOC552228,GO:0016020,LG9,IEA
552228,,LOC552228,GO:0030177,LG9,IEA
552228,,LOC552228,GO:0038023,LG9,IEA
552228,,LOC552228,GO:0038023,LG9,IEA
552231,,LOC552231,GO:0003723,LG11,IEA
552232,ADP-ribosylation factor-like protein 2-binding protein-like,LOC552232,GO:0005758,LG11,IEA
552232,ADP-ribosylation factor-like protein 2-binding protein-like,LOC552232,GO:0042531,LG11,IEA
552232,ADP-ribosylation factor-like protein 2-binding protein-like,LOC552232,GO:0051457,LG11,IEA
552234,,LOC552234,GO:0005783,LG3,IEA
552234,,LOC552234,GO:0005793,LG3,IEA
552234,,LOC552234,GO:0007030,LG3,IEA
552234,,LOC552234,GO:0016020,LG3,IEA
552235,,LOC552235,GO:0005515,LG9,IEA
552235,,LOC552235,GO:0006338,LG9,IEA
552235,,LOC552235,GO:0046976,LG9,IEA
552235,,LOC552235,GO:0070734,LG9,IEA
552236,,LOC552236,GO:0004298,LG5,IEA
552236,,LOC552236,GO:0004298,LG5,IEA
552236,,LOC552236,GO:0051604,LG5,IEA
552238,,LOC552238,GO:0005515,Un,IEA
552238,,LOC552238,GO:0060271,Un,IEA
552239,,LOC552239,GO:0016020,LG8,IEA
552239,,LOC552239,GO:0022857,LG8,IEA
552239,,LOC552239,GO:0022857,LG8,IEA
552239,,LOC552239,GO:0055085,LG8,IEA
552239,,LOC552239,GO:0055085,LG8,IEA
552241,,LOC552241,GO:0000027,LG3,IEA
552241,,LOC552241,GO:0003735,LG3,IEA
552241,,LOC552241,GO:0003735,LG3,IEA
552241,,LOC552241,GO:0005840,LG3,IEA
552241,,LOC552241,GO:0005840,LG3,IEA
552241,,LOC552241,GO:0006412,LG3,IEA
552241,,LOC552241,GO:0006412,LG3,IEA
552241,,LOC552241,GO:0008097,LG3,IEA
552241,,LOC552241,GO:0008097,LG3,IEA
552241,,LOC552241,GO:0022625,LG3,IEA
552242,,LOC552242,GO:0004623,LG8,IEA
552242,,LOC552242,GO:0004623,LG8,IEA
552242,,LOC552242,GO:0005509,LG8,IEA
552242,,LOC552242,GO:0005509,LG8,IEA
552242,,LOC552242,GO:0006644,LG8,IEA
552242,,LOC552242,GO:0016042,LG8,IEA
552242,,LOC552242,GO:0016042,LG8,IEA
552242,,LOC552242,GO:0050482,LG8,IEA
552243,,LOC552243,GO:0008017,LG1,IEA
552243,,LOC552243,GO:0046600,LG1,IEA
552244,,LOC552244,GO:0005576,LG6,IEA
552244,,LOC552244,GO:0005615,LG6,IEA
552245,,LOC552245,GO:0000785,LG9,IEA
552245,,LOC552245,GO:0005634,LG9,IEA
552245,,LOC552245,GO:0007064,LG9,IEA
552245,,LOC552245,GO:0061733,LG9,IEA
552246,,LOC552246,GO:0005637,LG10,IEA
552246,,LOC552246,GO:0071763,LG10,IEA
552247,,LOC552247,GO:0003677,LG12,IEA
552247,,LOC552247,GO:0003700,LG12,IEA
552247,,LOC552247,GO:0003700,LG12,IEA
552247,,LOC552247,GO:0005515,LG12,IEA
552247,,LOC552247,GO:0005737,LG12,IEA
552247,,LOC552247,GO:0005737,LG12,IEA
552247,,LOC552247,GO:0006355,LG12,IEA
552247,,LOC552247,GO:0006355,LG12,IEA
552247,,LOC552247,GO:0006954,LG12,IEA
552247,,LOC552247,GO:0007249,LG12,IEA
552247,,LOC552247,GO:0033554,LG12,IEA
552247,,LOC552247,GO:0034097,LG12,IEA
552247,,LOC552247,GO:0038061,LG12,IEA
552247,,LOC552247,GO:0045087,LG12,IEA
552249,,LOC552249,GO:0004559,LG4,IEA
552249,,LOC552249,GO:0004559,LG4,IEA
552249,,LOC552249,GO:0005764,LG4,IEA
552249,,LOC552249,GO:0006013,LG4,IEA
552249,,LOC552249,GO:0030246,LG4,IEA
552251,,LOC552251,GO:0000977,LG1,IEA
552251,,LOC552251,GO:0000981,LG1,IEA
552251,,LOC552251,GO:0000981,LG1,IEA
552251,,LOC552251,GO:0006357,LG1,IEA
552253,,LOC552253,GO:0005524,LG10,IEA
552253,,LOC552253,GO:0005743,LG10,IEA
552253,,LOC552253,GO:0016887,LG10,IEA
552253,,LOC552253,GO:0032979,LG10,IEA
552253,,LOC552253,GO:0034551,LG10,IEA
552254,,LOC552254,GO:0003690,LG11,IEA
552254,,LOC552254,GO:0005515,LG11,IEA
552254,,LOC552254,GO:0006281,LG11,IEA
552254,,LOC552254,GO:0046403,LG11,IEA
552254,,LOC552254,GO:0046404,LG11,IEA
552255,broad-complex,Br-c,GO:0005515,LG13,IEA
552255,broad-complex,Br-c,GO:0005634,LG13,IEA
552255,broad-complex,Br-c,GO:0006357,LG13,IEA
552256,,LOC552256,GO:0005102,LG13,IEA
552256,,LOC552256,GO:0005778,LG13,IEA
552256,,LOC552256,GO:0016560,LG13,IEA
552256,,LOC552256,GO:1990429,LG13,IEA
552258,,LOC552258,GO:0016020,LG15,IEA
552258,,LOC552258,GO:0022857,LG15,IEA
552258,,LOC552258,GO:0055085,LG15,IEA
552259,,LOC552259,GO:0003723,LG7,IEA
552259,,LOC552259,GO:0004518,LG7,IEA
552259,,LOC552259,GO:0005634,LG7,IEA
552259,,LOC552259,GO:0005829,LG7,IEA
552259,,LOC552259,GO:0006402,LG7,IEA
552259,,LOC552259,GO:0016442,LG7,IEA
552259,,LOC552259,GO:0031047,LG7,IEA
552260,,LOC552260,GO:0000290,LG1,IEA
552260,,LOC552260,GO:0000339,LG1,IEA
552260,,LOC552260,GO:0000932,LG1,IEA
552260,,LOC552260,GO:1990726,LG1,IEA
552261,,LOC552261,GO:0005509,LG14,IEA
552261,,LOC552261,GO:0005509,LG14,IEA
552263,,LOC552263,GO:0004843,LG8,IEA
552263,,LOC552263,GO:0005634,LG8,IEA
552263,,LOC552263,GO:0005829,LG8,IEA
552263,,LOC552263,GO:0016579,LG8,IEA
552263,,LOC552263,GO:0030433,LG8,IEA
552263,,LOC552263,GO:0030968,LG8,IEA
552264,,LOC552264,GO:0000151,LG1,IEA
552264,,LOC552264,GO:0000209,LG1,IEA
552264,,LOC552264,GO:0005737,LG1,IEA
552264,,LOC552264,GO:0006511,LG1,IEA
552264,,LOC552264,GO:0008270,LG1,IEA
552264,,LOC552264,GO:0031624,LG1,IEA
552264,,LOC552264,GO:0032436,LG1,IEA
552264,,LOC552264,GO:0061630,LG1,IEA
552265,,LOC552265,GO:0005096,LG12,IEA
552265,,LOC552265,GO:0005515,LG12,IEA
552265,,LOC552265,GO:0007264,LG12,IEA
552265,,LOC552265,GO:0035091,LG12,IEA
552266,,LOC552266,GO:0003735,LG6,IEA
552266,,LOC552266,GO:0003735,LG6,IEA
552266,,LOC552266,GO:0005840,LG6,IEA
552266,,LOC552266,GO:0006412,LG6,IEA
552266,,LOC552266,GO:0022627,LG6,IEA
552267,,LOC552267,GO:0046872,LG6,IEA
552268,,LOC552268,GO:0016020,LG12,IEA
552268,,LOC552268,GO:0016192,LG12,IEA
552268,,LOC552268,GO:0016192,LG12,IEA
552272,,LOC552272,GO:0003735,LG6,IEA
552272,,LOC552272,GO:0003735,LG6,IEA
552272,,LOC552272,GO:0005840,LG6,IEA
552272,,LOC552272,GO:0005840,LG6,IEA
552272,,LOC552272,GO:0006412,LG6,IEA
552272,,LOC552272,GO:0006412,LG6,IEA
552272,,LOC552272,GO:0022627,LG6,IEA
552273,,LOC552273,GO:0000287,LG9,IEA
552273,,LOC552273,GO:0000287,LG9,IEA
552273,,LOC552273,GO:0002189,LG9,IEA
552273,,LOC552273,GO:0004749,LG9,IEA
552273,,LOC552273,GO:0004749,LG9,IEA
552273,,LOC552273,GO:0005737,LG9,IEA
552273,,LOC552273,GO:0006015,LG9,IEA
552273,,LOC552273,GO:0006164,LG9,IEA
552274,,LOC552274,GO:0004865,LG1,IEA
552276,,LOC552276,GO:0005576,LG10,IEA
552276,,LOC552276,GO:0005975,LG10,IEA
552276,,LOC552276,GO:0008061,LG10,IEA
552276,,LOC552276,GO:0016810,LG10,IEA
552278,,LOC552278,GO:0005794,LG3,IEA
552278,,LOC552278,GO:0006478,LG3,IEA
552278,,LOC552278,GO:0008476,LG3,IEA
552279,,LOC552279,GO:0015116,LG8,IEA
552279,,LOC552279,GO:0016020,LG8,IEA
552279,,LOC552279,GO:0016020,LG8,IEA
552279,,LOC552279,GO:0055085,LG8,IEA
552280,,LOC552280,GO:0000055,LG3,IEA
552280,,LOC552280,GO:0005730,LG3,IEA
552280,,LOC552280,GO:0042273,LG3,IEA
552282,,LOC552282,GO:0019899,LG11,IEA
552282,,LOC552282,GO:0031966,LG11,IEA
552282,,LOC552282,GO:0033119,LG11,IEA
552282,,LOC552282,GO:0034620,LG11,IEA
552282,,LOC552282,GO:0060702,LG11,IEA
552282,,LOC552282,GO:2001234,LG11,IEA
552283,,LOC552283,GO:0004364,LG4,IEA
552283,,LOC552283,GO:0006749,LG4,IEA
552284,,LOC552284,GO:0000290,LG8,IEA
552284,,LOC552284,GO:0000290,LG8,IEA
552284,,LOC552284,GO:0000340,LG8,IEA
552284,,LOC552284,GO:0000932,LG8,IEA
552284,,LOC552284,GO:0005634,LG8,IEA
552284,,LOC552284,GO:0016787,LG8,IEA
552284,,LOC552284,GO:0016787,LG8,IEA
552285,,LOC552285,GO:0005243,LG6,IEA
552285,,LOC552285,GO:0005886,LG6,IEA
552285,,LOC552285,GO:0005921,LG6,IEA
552285,,LOC552285,GO:0007602,LG6,IEA
552286,,LOC552286,GO:0003989,LG12,IEA
552286,,LOC552286,GO:0003989,LG12,IEA
552286,,LOC552286,GO:0005524,LG12,IEA
552286,,LOC552286,GO:0006633,LG12,IEA
552286,,LOC552286,GO:0046872,LG12,IEA
552287,,LOC552287,GO:0000278,LG6,IEA
552287,,LOC552287,GO:0005524,LG6,IEA
552287,,LOC552287,GO:0005634,LG6,IEA
552287,,LOC552287,GO:0005737,LG6,IEA
552287,,LOC552287,GO:0006468,LG6,IEA
552287,,LOC552287,GO:0035556,LG6,IEA
552287,,LOC552287,GO:0072354,LG6,IEA
552288,,LOC552288,GO:0000139,LG16,IEA
552288,,LOC552288,GO:0007030,LG16,IEA
552288,,LOC552288,GO:0043001,LG16,IEA
552289,,LOC552289,GO:0003723,LG9,IEA
552289,,LOC552289,GO:0003723,LG9,IEA
552289,,LOC552289,GO:0005634,LG9,IEA
552289,,LOC552289,GO:0005634,LG9,IEA
552289,,LOC552289,GO:0006397,LG9,IEA
552289,,LOC552289,GO:0006397,LG9,IEA
552290,,LOC552290,GO:0000724,LG8,IEA
552290,,LOC552290,GO:0004722,LG8,IEA
552290,,LOC552290,GO:0005634,LG8,IEA
552290,,LOC552290,GO:0005737,LG8,IEA
552290,,LOC552290,GO:0070262,LG8,IEA
552291,,LOC552291,GO:0000727,LG9,IEA
552291,,LOC552291,GO:0003697,LG9,IEA
552291,,LOC552291,GO:0005524,LG9,IEA
552291,,LOC552291,GO:0005524,LG9,IEA
552291,,LOC552291,GO:0005634,LG9,IEA
552291,,LOC552291,GO:0006260,LG9,IEA
552291,,LOC552291,GO:0006268,LG9,IEA
552291,,LOC552291,GO:0006271,LG9,IEA
552291,,LOC552291,GO:0016887,LG9,IEA
552291,,LOC552291,GO:0017116,LG9,IEA
552291,,LOC552291,GO:0042555,LG9,IEA
552291,,LOC552291,GO:0042555,LG9,IEA
552291,,LOC552291,GO:1902975,LG9,IEA
552293,,LOC552293,GO:0005886,LG4,IEA
552293,,LOC552293,GO:0006820,LG4,IEA
552293,,LOC552293,GO:0022857,LG4,IEA
552293,,LOC552293,GO:0022857,LG4,IEA
552293,,LOC552293,GO:0055085,LG4,IEA
552294,,LOC552294,GO:0003729,LG1,IEA
552294,,LOC552294,GO:0005634,LG1,IEA
552294,,LOC552294,GO:0005737,LG1,IEA
552294,,LOC552294,GO:0006355,LG1,IEA
552295,,LOC552295,GO:0005783,LG11,IEA
552295,,LOC552295,GO:0006614,LG11,IEA
552295,,LOC552295,GO:0016020,LG11,IEA
552299,,LOC552299,GO:0000146,LG5,IEA
552299,,LOC552299,GO:0005524,LG5,IEA
552299,,LOC552299,GO:0005737,LG5,IEA
552299,,LOC552299,GO:0005886,LG5,IEA
552299,,LOC552299,GO:0005902,LG5,IEA
552299,,LOC552299,GO:0007015,LG5,IEA
552299,,LOC552299,GO:0015629,LG5,IEA
552299,,LOC552299,GO:0016459,LG5,IEA
552299,,LOC552299,GO:0030050,LG5,IEA
552299,,LOC552299,GO:0031982,LG5,IEA
552299,,LOC552299,GO:0051015,LG5,IEA
552301,,LOC552301,GO:0004252,LG6,IEA
552301,,LOC552301,GO:0004252,LG6,IEA
552301,,LOC552301,GO:0006508,LG6,IEA
552303,,LOC552303,GO:0003712,LG11,IEA
552303,,LOC552303,GO:0003723,LG11,IEA
552303,,LOC552303,GO:0003723,LG11,IEA
552303,,LOC552303,GO:0005634,LG11,IEA
552303,,LOC552303,GO:0006355,LG11,IEA
552304,glutathione S-transferase S1,GstS1,GO:0004364,LG4,IEA
552304,glutathione S-transferase S1,GstS1,GO:0006749,LG4,IEA
552305,,LOC552305,GO:0000151,LG6,IEA
552305,,LOC552305,GO:0000209,LG6,IEA
552305,,LOC552305,GO:0005737,LG6,IEA
552305,,LOC552305,GO:0006511,LG6,IEA
552305,,LOC552305,GO:0008270,LG6,IEA
552305,,LOC552305,GO:0031624,LG6,IEA
552305,,LOC552305,GO:0032436,LG6,IEA
552305,,LOC552305,GO:0061630,LG6,IEA
552306,,LOC552306,GO:0007283,LG6,IEA
552307,,LOC552307,GO:0004814,LG2,IEA
552307,,LOC552307,GO:0004814,LG2,IEA
552307,,LOC552307,GO:0005524,LG2,IEA
552307,,LOC552307,GO:0005524,LG2,IEA
552307,,LOC552307,GO:0005739,LG2,IEA
552307,,LOC552307,GO:0006420,LG2,IEA
552307,,LOC552307,GO:0006420,LG2,IEA
552307,,LOC552307,GO:0032543,LG2,IEA
552308,,LOC552308,GO:0000398,LG11,IEA
552308,,LOC552308,GO:0003723,LG11,IEA
552308,,LOC552308,GO:0005689,LG11,IEA
552308,,LOC552308,GO:0008270,LG11,IEA
552309,,LOC552309,GO:0005783,LG11,IEA
552309,,LOC552309,GO:0007029,LG11,IEA
552309,,LOC552309,GO:0016020,LG11,IEA
552310,,LOC552310,GO:0002151,LG8,IEA
552310,,LOC552310,GO:0005515,LG8,IEA
552310,,LOC552310,GO:0031011,LG8,IEA
552310,,LOC552310,GO:0044545,LG8,IEA
552310,,LOC552310,GO:0045944,LG8,IEA
552310,,LOC552310,GO:0071339,LG8,IEA
552311,,LOC552311,GO:0000978,LG2,IEA
552311,,LOC552311,GO:0000981,LG2,IEA
552311,,LOC552311,GO:0001708,LG2,IEA
552311,,LOC552311,GO:0005634,LG2,IEA
552311,,LOC552311,GO:0006357,LG2,IEA
552311,,LOC552311,GO:0045893,LG2,IEA
552312,,LOC552312,GO:0006888,LG15,IEA
552312,,LOC552312,GO:0006888,LG15,IEA
552312,,LOC552312,GO:0006890,LG15,IEA
552312,,LOC552312,GO:0006890,LG15,IEA
552312,,LOC552312,GO:0060628,LG15,IEA
552312,,LOC552312,GO:0070939,LG15,IEA
552312,,LOC552312,GO:0070939,LG15,IEA
552313,,LOC552313,GO:0005789,LG11,IEA
552313,,LOC552313,GO:0008203,LG11,IEA
552313,,LOC552313,GO:0008374,LG11,IEA
552313,,LOC552313,GO:0008374,LG11,IEA
552314,,LOC552314,GO:0004364,LG6,IEA
552314,,LOC552314,GO:0005737,LG6,IEA
552314,,LOC552314,GO:0006749,LG6,IEA
552315,,LOC552315,GO:0000045,LG1,IEA
552315,,LOC552315,GO:0000153,LG1,IEA
552315,,LOC552315,GO:0000422,LG1,IEA
552315,,LOC552315,GO:0005829,LG1,IEA
552315,,LOC552315,GO:0019776,LG1,IEA
552315,,LOC552315,GO:0044804,LG1,IEA
552316,,LOC552316,GO:0003920,LG1,IEA
552316,,LOC552316,GO:0009117,LG1,IEA
552316,,LOC552316,GO:1902560,LG1,IEA
552317,,LOC552317,GO:0000724,LG12,IEA
552317,,LOC552317,GO:0003676,LG12,IEA
552317,,LOC552317,GO:0005524,LG12,IEA
552317,,LOC552317,GO:0005694,LG12,IEA
552317,,LOC552317,GO:0005737,LG12,IEA
552317,,LOC552317,GO:0006268,LG12,IEA
552317,,LOC552317,GO:0009378,LG12,IEA
552317,,LOC552317,GO:0043138,LG12,IEA
552318,,LOC552318,GO:0003735,LG16,IEA
552318,,LOC552318,GO:0003735,LG16,IEA
552318,,LOC552318,GO:0005840,LG16,IEA
552318,,LOC552318,GO:0006412,LG16,IEA
552318,,LOC552318,GO:0022625,LG16,IEA
552319,,LOC552319,GO:0005838,LG2,IEA
552319,,LOC552319,GO:0043161,LG2,IEA
552322,,LOC552322,GO:0000786,LG4,IEA
552322,,LOC552322,GO:0000786,LG4,IEA
552322,,LOC552322,GO:0003677,LG4,IEA
552322,,LOC552322,GO:0003677,LG4,IEA
552322,,LOC552322,GO:0030527,LG4,IEA
552322,,LOC552322,GO:0030527,LG4,IEA
552322,,LOC552322,GO:0046982,LG4,IEA
552323,,LOC552323,GO:0005786,LG5,IEA
552323,,LOC552323,GO:0005786,LG5,IEA
552323,,LOC552323,GO:0006614,LG5,IEA
552323,,LOC552323,GO:0006614,LG5,IEA
552323,,LOC552323,GO:0008312,LG5,IEA
552323,,LOC552323,GO:0008312,LG5,IEA
552323,,LOC552323,GO:0030942,LG5,IEA
552323,,LOC552323,GO:0030942,LG5,IEA
552324,,LOC552324,GO:0004843,LG5,IEA
552324,,LOC552324,GO:0005515,LG5,IEA
552324,,LOC552324,GO:0008270,LG5,IEA
552324,,LOC552324,GO:0016579,LG5,IEA
552325,,LOC552325,GO:0005515,LG5,IEA
552325,,LOC552325,GO:0007281,LG5,IEA
552327,,LOC552327,GO:0003975,LG6,IEA
552327,,LOC552327,GO:0003975,LG6,IEA
552327,,LOC552327,GO:0006487,LG6,IEA
552327,,LOC552327,GO:0006487,LG6,IEA
552327,,LOC552327,GO:0006488,LG6,IEA
552327,,LOC552327,GO:0006488,LG6,IEA
552327,,LOC552327,GO:0016020,LG6,IEA
552328,,LOC552328,GO:0004373,LG16,IEA
552328,,LOC552328,GO:0004373,LG16,IEA
552328,,LOC552328,GO:0005737,LG16,IEA
552328,,LOC552328,GO:0005978,LG16,IEA
552328,,LOC552328,GO:0005978,LG16,IEA
552329,,LOC552329,GO:0016020,LG12,IEA
552329,,LOC552329,GO:0022857,LG12,IEA
552329,,LOC552329,GO:0022857,LG12,IEA
552329,,LOC552329,GO:0055085,LG12,IEA
552329,,LOC552329,GO:0055085,LG12,IEA
552330,,LOC552330,GO:0006814,LG10,IEA
552330,,LOC552330,GO:0006885,LG10,IEA
552330,,LOC552330,GO:0015385,LG10,IEA
552330,,LOC552330,GO:0015385,LG10,IEA
552330,,LOC552330,GO:0016020,LG10,IEA
552330,,LOC552330,GO:0016020,LG10,IEA
552330,,LOC552330,GO:0055037,LG10,IEA
552330,,LOC552330,GO:1902600,LG10,IEA
552330,,LOC552330,GO:1902600,LG10,IEA
552331,,LOC552331,GO:0043291,LG6,IEA
552332,,LOC552332,GO:0003690,LG1,IEA
552332,,LOC552332,GO:0003712,LG1,IEA
552332,,LOC552332,GO:0005634,LG1,IEA
552332,,LOC552332,GO:0006357,LG1,IEA
552334,,LOC552334,GO:0000245,LG16,IEA
552334,,LOC552334,GO:0003676,LG16,IEA
552334,,LOC552334,GO:0005634,LG16,IEA
552334,,LOC552334,GO:0005686,LG16,IEA
552334,,LOC552334,GO:0008270,LG16,IEA
552334,,LOC552334,GO:0071004,LG16,IEA
552334,,LOC552334,GO:0071013,LG16,IEA
552336,,LOC552336,GO:0005515,LG4,IEA
552340,,LOC552340,GO:0005576,LG9,IEA
552340,,LOC552340,GO:0005886,LG9,IEA
552340,,LOC552340,GO:0005886,LG9,IEA
552340,,LOC552340,GO:0009966,LG9,IEA
552340,,LOC552340,GO:0009966,LG9,IEA
552340,,LOC552340,GO:0009986,LG9,IEA
552340,,LOC552340,GO:0016477,LG9,IEA
552340,,LOC552340,GO:0045202,LG9,IEA
552340,,LOC552340,GO:0062023,LG9,IEA
552340,,LOC552340,GO:0062023,LG9,IEA
552340,,LOC552340,GO:1905475,LG9,IEA
552341,,LOC552341,GO:0004596,LG9,IEA
552341,,LOC552341,GO:0017196,LG9,IEA
552341,,LOC552341,GO:0031417,LG9,IEA
552342,,LOC552342,GO:0016020,LG6,IEA
552342,,LOC552342,GO:0016746,LG6,IEA
552342,,LOC552342,GO:0030258,LG6,IEA
552343,,LOC552343,GO:0004174,LG2,IEA
552343,,LOC552343,GO:0005743,LG2,IEA
552343,,LOC552343,GO:0022900,LG2,IEA
552343,,LOC552343,GO:0051536,LG2,IEA
552345,,LOC552345,GO:0005198,LG9,IEA
552345,,LOC552345,GO:0005515,LG9,IEA
552345,,LOC552345,GO:0005622,LG9,IEA
552345,,LOC552345,GO:0016010,LG9,IEA
552346,,LOC552346,GO:0005829,LG2,IEA
552346,,LOC552346,GO:0006888,LG2,IEA
552346,,LOC552346,GO:0006890,LG2,IEA
552346,,LOC552346,GO:0030126,LG2,IEA
552346,,LOC552346,GO:0051645,LG2,IEA
552347,,LOC552347,GO:0016567,LG12,IEA
552347,,LOC552347,GO:0030155,LG12,IEA
552347,,LOC552347,GO:0061630,LG12,IEA
552348,,LOC552348,GO:0005634,LG11,IEA
552348,,LOC552348,GO:0005737,LG11,IEA
552350,cuticular protein 5,CPR5,GO:0005615,LG16,IEA
552350,cuticular protein 5,CPR5,GO:0031012,LG16,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0003743,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0003743,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0005515,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0005737,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0005829,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0005852,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0005852,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0008237,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0008237,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0016282,LG7,IEA
552351,"eukaryotic translation initiation factor 3, subunit H",Eif3h,GO:0042788,LG7,IEA
552353,,LOC552353,GO:0003677,LG10,IEA
552353,,LOC552353,GO:0003677,LG10,IEA
552353,,LOC552353,GO:0005666,LG10,IEA
552353,,LOC552353,GO:0005666,LG10,IEA
552353,,LOC552353,GO:0006383,LG10,IEA
552353,,LOC552353,GO:0006383,LG10,IEA
552354,,LOC552354,GO:0005758,LG13,IEA
552354,,LOC552354,GO:0015914,LG13,IEA
552354,,LOC552354,GO:1990050,LG13,IEA
552355,,LOC552355,GO:0000175,LG14,IEA
552355,,LOC552355,GO:0000178,LG14,IEA
552355,,LOC552355,GO:0000932,LG14,IEA
552355,,LOC552355,GO:0003723,LG14,IEA
552355,,LOC552355,GO:0006402,LG14,IEA
552355,,LOC552355,GO:0010587,LG14,IEA
552357,,LOC552357,GO:0005975,LG5,IEA
552358,,LOC552358,GO:0005509,LG8,IEA
552358,,LOC552358,GO:0005515,LG8,IEA
552359,,LOC552359,GO:0005730,LG9,IEA
552359,,LOC552359,GO:0019899,LG9,IEA
552360,,LOC552360,GO:0016020,LG10,IEA
552360,,LOC552360,GO:0016020,LG10,IEA
552360,,LOC552360,GO:0016255,LG10,IEA
552360,,LOC552360,GO:0042765,LG10,IEA
552360,,LOC552360,GO:0042765,LG10,IEA
552361,,LOC552361,GO:0005740,LG14,IEA
552361,,LOC552361,GO:0006839,LG14,IEA
552361,,LOC552361,GO:0015227,LG14,IEA
552361,,LOC552361,GO:1902603,LG14,IEA
552362,,LOC552362,GO:0005515,LG6,IEA
552362,,LOC552362,GO:0005911,LG6,IEA
552362,,LOC552362,GO:0007269,LG6,IEA
552362,,LOC552362,GO:0016323,LG6,IEA
552362,,LOC552362,GO:0045199,LG6,IEA
552362,,LOC552362,GO:0045202,LG6,IEA
552362,,LOC552362,GO:1903361,LG6,IEA
552363,,LOC552363,GO:0005802,LG6,IEA
552363,,LOC552363,GO:0042147,LG6,IEA
552363,,LOC552363,GO:0099041,LG6,IEA
552364,,LOC552364,GO:0005737,LG2,IEA
552364,,LOC552364,GO:0005829,LG2,IEA
552364,,LOC552364,GO:0006777,LG2,IEA
552364,,LOC552364,GO:0006777,LG2,IEA
552364,,LOC552364,GO:0007529,LG2,IEA
552364,,LOC552364,GO:0018315,LG2,IEA
552364,,LOC552364,GO:0030425,LG2,IEA
